Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
pubsum;197580;;"Final Report Summary - SMARTONICS (Development of smart machines, tools and processes for the precision synthesis of nanomaterials with tailored properties for Organic Electronics)";310229_PS;"Organic Electronics (OEs) is a rapidly emerging field that is expected to revolutionize conventional Electronics, Energy and Photonic applications. Some of the most important OE applications include flexible OPVs, OLEDs for displays & lighting, TFTs, sensors and biosensors...";;FP7-NMP;;;;en;en;"2017-05-09 17:48:16";https://cordis.europa.eu/project/id/310229/reporting
pubsum;57690;;"Final Report Summary - CLICO (Climate change, hydro-conflicts and human security)";244443_PS;"Executive summary:

Increasingly, climate change is recognized not only as having humanitarian impacts due to rising sea levels or extreme weather events such as floods and droughts becoming more frequent, but also political and security risks that can affect national and regi...";;FP7-SSH;;;;en;en;"2013-08-14 00:00:00";https://cordis.europa.eu/project/id/244443/reporting
project;242925;FOODITY;"FOod and nutritiOn Data-driven innovation respectful of citizen's Data SovereIgnTY";101086105;"The data economy holds great promises for making food systems more sustainable. Data collected in digital solutions in the  food and nutrition domain could be used by food producers, distributors, retailers to innovate towards more environmentally-friendly activities. However...";;HORIZON.2.6.5,HORIZON.2.6;"/natural sciences/computer and information sciences/software;/natural sciences/biological sciences/biochemistry/biomolecules/proteins;/medical and health sciences/health sciences/nutrition;/natural sciences/biological sciences/ecology/ecosystems";2023-01-01;2025-12-31;en;en;"2022-11-11 17:46:36";https://cordis.europa.eu/project/id/101086105
programme;706179;;"Microbes for healthy and sustainable food and diets";HORIZON_HORIZON-CL6-2021-FARM2FORK-01-14;"There is evidence that beneficial bacteria and other microorganisms can lead to a healthy animal and human gut microbiome, that microbiomes can improve food quality and safety (incl. tailored food) as well as the nutritional value of aliments/food, contributing to more...";;;;;;en;en;"2022-06-21 11:20:12";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL6-2021-FARM2FORK-01-14
project;103611;MARLISCO;"MARine Litter in Europe Seas: Social AwarenesS and CO-Responsability";289042;"Marine environments are central to human well being, but they are also extensively threatened by our activities. The MARLISCO proposal seeks to raise societal awareness of both the problems and the potential solutions relating to a key issue threatening marine habitats worldwi...";;FP7-SIS;"/humanities/arts/modern and contemporary art/radio and television;/social sciences/political sciences/political policies/civil society/nongovernmental organizations;/engineering and technology/environmental engineering/waste management";2012-06-01;2015-05-31;en;en;"2022-05-25 15:18:32";https://cordis.europa.eu/project/id/289042
brief;411527;;"Eco-innovative solutions valorise waste";411527-eco-innovative-solutions-valorise-waste;"The old phrase “waste not, want not” is gaining new traction thanks to EU-funded research driving the circular use of resources. A multinational team is actively doing its part with the delivery of new waste management solutions.";"Climate Change and Environment,Society,Energy";H2020-EU.3.5.,H2020-EU.3.5.4.;;;;en;de,en,es,fr,it,pl;"2019-11-18 14:23:22";https://cordis.europa.eu/article/id/411527-eco-innovative-solutions-valorise-waste
news;130472;;"European Research Infrastructures help to solve air quality issues";130472-european-research-infrastructures-help-to-solve-air-quality-issues;"Scientists have advocated for tightening the Air Quality Directive and expand research on air quality and climate change. Only appropriate investments in research can provide a solid basis for decision making in these areas that have major health and economic consequences for Europe’s citizens.";;;;;;en;en;"2013-05-15 12:46:57";https://cordis.europa.eu/article/id/130472-european-research-infrastructures-help-to-solve-air-quality-issues
pubsum;186629;;"Periodic Reporting for period 2 - ReN2014-15 (2014-2015 Researchers' Night: The Greek events)";633303_PS;"The European Researchers’ Night event 2015 “ReN 201415” took place in 5 different major Greek cities, namely Athens, Greek capital, Thessaloniki, Patras, Heraklion and for the first time Trikala. These cities are spread almost nationwide and cover around two thirds of...";;H2020-EU.1.3.,H2020-EU.1.3.5.;;;;en;en;"2021-10-22 13:30:03";https://cordis.europa.eu/project/id/633303/reporting
project;221619;TeRRItoria;"Territorial Responsible Research and Innovation Through the involvement of local R&I Actors";824565;"The TeRRItoria vision is to tackle a double challenge: to bring RRI at the forefront of the debate for developing local an regional R&I capacities; and to use RRI as a springboard for broadening the number of stakeholders involved in the process for enhancing the regional...";;H2020-EU.5.f.,H2020-EU.5.c.;"/social sciences/sociology/governance";2019-02-01;2022-02-28;en;en;"2022-10-28 14:39:21";https://cordis.europa.eu/project/id/824565
project;237004;PANORAMIX;"Providing risk assessments of complex real-life mixtures for the protection of Europe?s citizens and the environment";101036631;"The toxicological impact of exposure to chemical mixtures is a matter of undisputed concern, but mixtures are only slowly making their way into regulatory risk assessment. Critical knowledge gaps are which and how many chemicals drive mixture effects in the environment and in...";;H2020-EU.3.5.;"/medical and health sciences/health sciences/public health;/natural sciences/earth and related environmental sciences/environmental sciences/pollution";2021-11-01;2025-10-31;en;en;"2022-10-28 18:52:13";https://cordis.europa.eu/project/id/101036631
project;210492;WATERPROTECT;"Innovative tools enabling drinking WATER PROTECTion in rural and urban environments";727450;"High-quality, safe, and sufficient drinking water is essential for life: we use it for drinking, food preparation and cleaning. Agriculture is the biggest source of pesticides and nitrate pollution in European fresh waters. The overarching objective of WATERPROTECT is to...";;H2020-EU.3.2.1.1.,H2020-EU.3.2.1.3.,H2020-EU.3.2.,H2020-EU.3.2.1.2.;"/engineering and technology/environmental engineering/water treatment processes/drinking water treatment processes;/engineering and technology/environmental engineering/water treatment processes/wastewater treatment processes;/natural sciences/earth and related environmental sciences/hydrology;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/mobile phones";2017-06-01;2020-09-30;en;en;"2022-08-29 00:40:21";https://cordis.europa.eu/project/id/727450
news;122884;;"A switch to plant-based protein could help tackle climate change and hunger";122884-a-switch-to-plantbased-protein-could-help-tackle-climate-change-and-hunger;"Agriculture – both victim and cause of climate change. New research shows moving away from animal protein towards legumes makes sense nutritionally and environmentally.";"Food and Natural Resources";;;;;en;de,en,es,fr,it,pl;"2018-02-16 11:59:49";https://cordis.europa.eu/article/id/122884-a-switch-to-plantbased-protein-could-help-tackle-climate-change-and-hunger
programme;707592;;"Data-driven solutions to foster industry’s contribution to inclusive and sustainable food systems";HORIZON_HORIZON-CL6-2023-GOVERNANCE-01-17;"Data are key to drive citizens’ sustainability practices. Several actors in the private food sector have access to valuable sustainability-related data, for example grocery retail, food processing and delivery services with huge potential to be used to foster the transition...";;;;;;en;en;"2022-11-08 17:44:46";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL6-2023-GOVERNANCE-01-17
story;89429;;"Feature Stories - Digital Agenda 101: from supporting research to meeting social challenges";89429-feature-stories-digital-agenda-101-from-supporting-research-to-meeting-social-challenges;"This is the second part of CORDIS ICT Features' 101st story, reflecting the stories and testimonies shared by the many EU-funded technology research projects so far. In so doing, we also pay homage to the number 101 and the 101 policy actions of the Digital Agenda for Europe (DAE).";"Digital Economy";FP7-ICT;;;;en;de,en,es,fr,it,pl;"2012-09-19 15:00:09";https://cordis.europa.eu/article/id/89429-feature-stories-digital-agenda-101-from-supporting-research-to-meeting-social-challenges
pubsum;863842;;"Periodic Reporting for period 1 - DICE (Dynamic Interconnections for the Cellular Ecosystem)";841315_PS;"My main scientific goal within the DICE project was to analyze and innovate the interconnection models between users, operators and third-party infrastructure providers (such as IP Packet Exchange Providers) that enable networks to interconnect and offer cellular services...";;H2020-EU.1.3.,H2020-EU.1.3.2.;;;;en;en;"2022-09-22 16:13:58";https://cordis.europa.eu/project/id/841315/reporting
pubsum;701736;;"Periodic Reporting for period 1 - FNS-Cloud (Food Nutrition Security Cloud)";863059_PS;"Existing food nutrition security (FNS) data, knowledge, and tools (resources) for health and agri-food sciences, although widespread throughout Europe and beyond, are fragmented (i.e., different names for objects of interest in a variety of EU Member State [EU MS] spoken...";;H2020-EU.3.2.2.3.,H2020-EU.3.2.;;;;en;en;"2021-08-10 21:22:01";https://cordis.europa.eu/project/id/863059/reporting
pubsum;263510;;"Periodic Reporting for period 1 - PAOLInA (Physical Activities of Older Adults: Longitudinal Interdisciplinary Analysis)";661555_PS;"The PAOLInA-project focused on physical activities of older citizens of European countries.  The goal was to show what is covered by the term “physical activities” (PAs), and to differentiate the PAs into domains according to their purpose (e.g. sports in leisure time, PA...";;H2020-EU.1.3.,H2020-EU.1.3.2.;;;;en;en;"2019-04-01 14:45:26";https://cordis.europa.eu/project/id/661555/reporting
pubsum;405140;;"Periodic Reporting for period 2 - B-FUTURE (BACK TO THE FUTURE)";818973_PS;"""The ”B-FUTURE “ project is conceived with the aim of bringing citizens closer to the world of research, increasing awareness about the importance of scientific activity for the concrete development of civil society and attracting young generation to research  career...";;H2020-EU.1.3.,H2020-EU.1.3.5.;;;;en;en;"2021-03-29 19:41:55";https://cordis.europa.eu/project/id/818973/reporting
pubsum;212876;;"Final Report Summary - D2EYE (Cost effective Direct to Eye prosthesis SMART Guidance System)";606416_PS;"The EU funded project ""Cost effective Direct to Eye prosthesis SMART Guidance System"" (D2Eye) ran from February 20014 to January 2016. The goal of D2Eye was to develop a navigation system for the accurate positioning of the acetabulum cup within the pelvis, this reducing the...";;FP7-SME;;;;en;en;"2017-12-18 16:31:21";https://cordis.europa.eu/project/id/606416/reporting
pubsum;169283;;"Final Report Summary - PROTECTRAIL (The Railway-Industry Partnership for Integrated Security of Rail Transport)";242270_PS;"Executive Summary:Security is a cornerstone of any sustainable mobility policy and mobility system. Making rail transport secure is complex as it must be open and accessible and enable an efficient flow of passengers and goods. At the same time, a rail, like any other...";;FP7-SECURITY;;;;en;en;"2015-08-12 17:15:27";https://cordis.europa.eu/project/id/242270/reporting
news;406600;;"A gin and tonic that can help save the rainforests";406600-a-gin-and-tonic-that-can-help-save-the-rainforests;"A new study has shown that using fermented peas instead of wheat to make gin could limit the spirit’s impact on climate change.";"Food and Natural Resources";;;;;en;de,en,es,fr,it,pl;"2019-09-06 16:14:18";https://cordis.europa.eu/article/id/406600-a-gin-and-tonic-that-can-help-save-the-rainforests
pubsum;195299;;"Final Report Summary - BENISI (Building a European Network of Incubators for Social innovation)";604868_PS;"Executive Summary As we roll towards the third decade of the 21st century, we see more and more that capitalism and socialism alone have failed to address societal needs comprehensively. And with that knowledge came the birth of the hitherto unrecognised hero – the social...";;FP7-COH;;;;en;en;"2017-03-07 16:12:44";https://cordis.europa.eu/project/id/604868/reporting
pubsum;156064;;"Final Report Summary - EURO4M (EUropean Reanalysis and Observations for Monitoring)";242093_PS;"Executive Summary:The goal of EURO4M was to meet the need for timely and reliable monitoring information about the state of the climate in Europe. User consultations at the start of the project indicated that a clear need exists for long-term high-resolution data, and...";;FP7-SPACE;;;;en;en;"2015-02-17 15:14:56";https://cordis.europa.eu/project/id/242093/reporting
pubsum;171198;;"Final Report Summary - COMMERCIALISE (COaching and Mentoring of sMEs for Research CommercIALISation and Exploitation)";604739_PS;"Executive Summary:AimThe Commercialise project aim was to provide knowledge to the European Commission, enabling them to implement an efficient and effective coaching and mentoring scheme to increase the commercialisation of R&D results from the dedicated SME Instrument in...";;FP7-SME;;;;en;en;"2015-09-24 09:56:28";https://cordis.europa.eu/project/id/604739/reporting
pubsum;140635;;"Final Report Summary - KIDSINNSCIENCE (Innovation in Science Education - Turning Kids on to Science)";244265_PS;"Innovation in Science Education – Turning Kids on to Science was a collaborative SICA action funded under the 7th Framework programme of the EC. The aim was to develop strategies to facilitate educationalists at different positions in the education system to...";;FP7-SIS;;;;en;en;"2014-07-08 16:53:45";https://cordis.europa.eu/project/id/244265/reporting
pubsum;55185;;"Final Report Summary - G.I.C. (The Greek interoperability centre: Enabling research in the interoperability domain)";204999_PS;"Executive summary: 

 Interoperability has been recognised as the key issue for achieving high productivity of enterprises, especially small and medium enterprises (SMEs) and their information systems but also as the main driver for delivering effective pan-European electronic...";;FP7-REGPOT;;;;en;en;"2013-01-18 00:02:53";https://cordis.europa.eu/project/id/204999/reporting
programme;664716;;"Eco-innovative strategies";H2020_WASTE-6b-2015;"Specific challenge:The growing waste produced in Europe, particularly in urban areas, where the vast majority of the world population are expected to live by 2050, represents a cost for society and a burden on the environment and, at the same time, a valuable stock of...";;;;;;en;en;"2015-03-25 12:00:00";https://cordis.europa.eu/programme/id/H2020_WASTE-6b-2015
project;93619;FAHRE;"Food And Health Research in Europe";245278;"FAHRE – Food And Health Research in Europe – aims to increase the structuring of food and health research and support cooperation towards the European Research Area. It will do this by providing a comprehensive map of research funding in the EEA, and identifying the key playe...";;FP7-KBBE;"/social sciences/educational sciences";2010-01-01;2012-04-30;en;en;"2017-05-29 19:28:22";https://cordis.europa.eu/project/id/245278
pubsum;231068;;"Periodic Reporting for period 1 - PRIDIKTIV (Pridiktiv - Exploring European expansion through 4 pilot studies)";782660_PS;"By 2025, that the population of European citizens aged over 65 years old are expected to grow from 18% (2015) to 22%. In the future, the demand for formal care services by the population is likely to grow substantially. European governments and care institutions are...";;H2020-EU.3.1.,H2020-EU.3.1.4.,H2020-EU.2.1.1.,H2020-EU.2.3.1.,H2020-EU.3.1.6.;;;;en;en;"2018-06-07 18:11:46";https://cordis.europa.eu/project/id/782660/reporting
pubsum;196310;;"Periodic Reporting for period 4 - ATHLOS (Ageing Trajectories of Health: Longitudinal Opportunities and Synergies)";635316_PS;"Understanding the processes and determinants of healthy ageing is important, not merely because we all want to live longer, but because we want our years to be active and healthy. With declining fertility and increasing life expectancy, populations in Europe and elsewhere are...";;H2020-EU.3.1.,H2020-EU.3.1.1.;;;;en;en;"2020-11-17 17:47:16";https://cordis.europa.eu/project/id/635316/reporting
pubsum;187860;;"Final Report Summary - PHYTOME (PHYTOCHEMICALS TO REDUCE NITRITE IN MEAT PRODUCTS)";315683_PS;"The PHYTOME project aims to develop innovative meat products in which the food additive nitrite has been replaced by natural compounds originating from fruits and vegetables. These biologically active compounds, also referred to as phytochemicals, are known to contribute to...";;FP7-SME;;;;en;en;"2016-08-12 12:25:23";https://cordis.europa.eu/project/id/315683/reporting
pubsum;140464;;"Final Report Summary - STORAGE (Composite Structural Power Storage for Hybrid Vehicles)";234236_PS;"Executive Summary: The need to develop greener, safer and more competitive road transport has been recognised as a critical societal and commercial importance for Europe. To increase range, and to reduce the weight of the energy storage, lighter vehicles must be made. In this...";;FP7-TRANSPORT;;;;en;en;"2014-08-07 16:23:19";https://cordis.europa.eu/project/id/234236/reporting
pubsum;57730;;"Final Report Summary - HESVIC (Health system stewardship and regulation in Vietnam, India and China)";222970_PS;"Executive Summary: 

 'Health System Stewardship and Regulation in Vietnam, India and China' (HESVIC) was a multidisciplinary and multi-partner project implemented over three years (July 2009 - December 2012) with financial support from the European Commission's (EC) Seventh F...";;FP7-HEALTH;;;;en;en;"2013-08-14 00:02:53";https://cordis.europa.eu/project/id/222970/reporting
pubsum;192976;;"Periodic Reporting for period 2 - FRESHER (FoResight and Modelling for European HEalth Policy and Regulation)";643576_PS;"FRESHER objective was to represent alternative futures, detecting emerging health scenarios to test future policies to tackle non-communicable diseases (NCDs). The project aimed to identify alternative health scenarios for Europe, considering structural long-term trends in...";;H2020-EU.3.1.,H2020-EU.3.1.6.;;;;en;en;"2022-01-12 18:08:02";https://cordis.europa.eu/project/id/643576/reporting
pubsum;157282;;"Final Report Summary - SIRRIMED (SUSTAINABLE USE OF IRRGATION WATER IN THE MEDITERRANEAN REGION)";245159_PS;"Executive Summary:Effectively responding to water scarcity is among the key challenges that the Mediterranean region is facing in its quest for sustainable development. In many watersheds of the Mediterranean countries, water resources are presently fully or overcommitted and...";;FP7-KBBE;;;;en;en;"2015-02-24 09:42:18";https://cordis.europa.eu/project/id/245159/reporting
project;233234;PIONEER;"OPen WIreless OzoNe SEnsor NEtwoRk for smart environmental monitoring of remote areas: crossing the Alps along the 12th east meridian on the trail Munich Venice";844526;"Atmospheric observatories are currently the primary infrastructure for the state-of-the-art meteorological and climate research. However, the World Meteorological Organization Global Atmosphere Watch (WMO-GAW) states in their 2018 final report that the fate of the next...";;H2020-EU.1.3.,H2020-EU.1.3.2.;"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors/smart sensors;/natural sciences/earth and related environmental sciences/environmental sciences/pollution;/natural sciences/biological sciences/ecology/ecosystems;/engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/radio technology;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";2020-11-24;2024-01-14;en;en;"2022-12-02 20:02:20";https://cordis.europa.eu/project/id/844526
project;210514;"GROW GREEN";"Green Cities for Climate and Water Resilience, Sustainable Economic Growth, Healthy Citizens and Environments";730283;"The frontrunner cities of Manchester (UK), Valencia (Spain), Wroclaw (Poland) and Wuhan (China) and the Fellow cities Brest(France), Zadar (Croatia) and Modena (Italy) are currently inhabited by 12.7 million people and sit at the heart of wider metropolitan areas which are...";;H2020-EU.3.5.2.1.,H2020-EU.3.5.2.3.,H2020-EU.3.5.,H2020-EU.3.5.1.2.,H2020-EU.3.5.1.3.,H2020-EU.3.5.2.2.;"/engineering and technology/civil engineering/urban engineering/smart cities;/social sciences/sociology/governance/crisis management/flood risk management;/social sciences/economics and business/business and management/business models;/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes;/engineering and technology/environmental engineering/natural resources management/water management";2017-06-01;2022-11-30;en;en;"2023-01-13 00:16:36";https://cordis.europa.eu/project/id/730283
programme;706051;;"Circular Cities and Regions Initiative (CCRI)’s circular systemic solutions";HORIZON_HORIZON-CL6-2021-CIRCBIO-01-01;"Proposals are expected to implement and demonstrate circular systemic solutions for the deployment of the circular economy (including the circular bioeconomy) in cities, regions or their groupings.The implemented circular systemic solutions should address economic, social and...";;;;;;en;en;"2022-06-20 10:31:39";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL6-2021-CIRCBIO-01-01
project;218310;ScienceWars;"ScienceWars - May Science be with you!";817621;"ScienceWars – May Science be with you! is the motto for a fun and ‘out-of-this-world’ battle for a more sustainable future. In line with the goal of ERN, ScienceWars is committed to create a bond between research/researchers and citizens, with a view of supporting public...";;H2020-EU.1.3.,H2020-EU.1.3.5.;"/social sciences/educational sciences;/natural sciences/physical sciences/astronomy/planetary sciences/planets";2018-06-01;2020-01-31;en;en;"2022-08-19 15:32:15";https://cordis.europa.eu/project/id/817621
brief;442493;;"New guidance to help drive responsible innovation";442493-new-guidance-to-help-drive-responsible-innovation;"The development of new technologies presents opportunities for society but it can also carry risks to humans or the environment. EU-funded researchers have sought to aid policymakers in carefully assessing the benefits and potentially dangerous effects of innovative technologies.";"Fundamental Research";H2020-EU.5.g.;;;;en;de,en,es,fr,it,pl;"2022-11-10 16:28:54";https://cordis.europa.eu/article/id/442493-new-guidance-to-help-drive-responsible-innovation
