Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
brief;413370;;"Introducing genetic variation in rice crops to protect against climate change and pest infestation";413370-genetic-variation-in-rice-crops-to-protect-against-climate-change-and-pest-infestation;"Rice is one of the most important cereal crops in the world. To address rice sensitivity to salinity and resist infestation by pests, European researchers developed novel rice varieties with improved salt tolerance through fast-breeding.";"Climate Change and Environment,Food and Natural Resources,Health";H2020-EU.3.2.;;;;en;de,en,es,fr,it,pl;"2020-01-28 16:48:10";https://cordis.europa.eu/article/id/413370-genetic-variation-in-rice-crops-to-protect-against-climate-change-and-pest-infestation
brief;413365;;"Bacteria as crop biofertilisers";413365-bacteria-as-crop-biofertilisers;"Increasing food production with minimal resources while protecting the environment poses a significant challenge for humanity. A Marie Skłodowska-Curie initiative employed plant growth-promoting (PGP) bacteria as fertiliser to improve crop yield.";"Climate Change and Environment,Food and Natural Resources,Health";H2020-EU.1.3.,H2020-EU.1.3.2.;;;;en;de,en,es,fr,it,pl;"2020-01-28 16:48:04";https://cordis.europa.eu/article/id/413365-bacteria-as-crop-biofertilisers
news;119162;;"EU researchers contribute to better air quality policy";119162-eu-researchers-contribute-to-better-air-quality-policy;"An EU-funded project has undertaken detailed research to support the review and implementation of the EU’s comprehensive air quality legislation.";;;;;;en;de,en,es,fr,it,pl;"2016-04-25 13:10:28";https://cordis.europa.eu/article/id/119162-eu-researchers-contribute-to-better-air-quality-policy
pubsum;56938;;"Final Report Summary - SUNRAY (Sustainable Nutrition Research for Africa in the Years to come)";266080_PS;"Executive Summary:

The nutritional status in sub-Sahara Africa has not improved like in other regions of the world. To guide action in nutrition in sub-Sahara Africa, it is essential to identify priorities for investment in nutrition. The SUNRAY 'Sustainable nutrition for Afr...";;FP7-KBBE;;;;en;en;"2013-06-12 00:02:53";https://cordis.europa.eu/project/id/266080/reporting
pubsum;56064;;"Final Report Summary - HSREPP (Health Services Research into European Policy and Practice: preparation and organisation of a European Health Services Research Conference)";223248_PS;"Executive summary: 

 The project HSREP aimed to identify, evaluate and improve the contribution of Health Services Research (HSR) to the health policy process at national and European level, and thus help optimize the delivery of health care services to European citizens. 

 ...";;FP7-HEALTH;;;;en;en;"2013-01-18 00:02:53";https://cordis.europa.eu/project/id/223248/reporting
pubsum;54941;;"Final Report Summary - REDICT (Regional Economic Development by ICT/New media clusters)";206480_PS;"Project summary The REDICT project brings together 6 regions and clusters (18 partners), which share a strong R&D presence in the field of ICT and New media and the sense that this position has to be exploited for maximal economic and social benefit. They see that the factors...";;FP7-REGIONS;;;;en;en;"2013-03-01 00:02:53";https://cordis.europa.eu/project/id/206480/reporting
project;216082;EdiCitNet;"Edible Cities Network Integrating Edible City Solutions for social resilient and sustainably productive cities";776665;"The systemic use of urban landscapes for food production is a major step towards more sustainable, liveable and healthier cities. A multitude of initiatives around the World, however fragmented, are prospering, forming a global movement of Edible Cities. Their products...";;H2020-EU.3.5.2.1.,H2020-EU.3.5.2.3.,H2020-EU.3.5.,H2020-EU.3.5.1.2.,H2020-EU.3.5.1.3.,H2020-EU.3.5.2.2.;"/social sciences/political sciences/political policies/civil society/nongovernmental organizations;/social sciences/sociology/social issues;/social sciences/economics and business/business and management/business models";2018-09-01;2023-08-31;en;en;"2022-11-11 19:48:16";https://cordis.europa.eu/project/id/776665
project;237098;SILVANUS;"Integrated Technological and Information Platform for wildfire  Management";101037247;"SILVANUS envisages to deliver an environmentally sustainable and climate resilient forest management platform through innovative capabilities to prevent and combat against the ignition and spread of forest fires. The platform will cater to the demands of efficient resource...";;H2020-EU.3.5.;"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors;/natural sciences/biological sciences/ecology/ecosystems;/social sciences/sociology/governance/crisis management";2021-10-01;2025-03-31;en;en;"2022-10-28 13:20:31";https://cordis.europa.eu/project/id/101037247
publication;880106;;"Engagement of citizens in co-designing citizen science studies in environmental epidemiology: opportunities and challenges";945391_1563390_PUBLI;;;;;;;en;en;"2022-10-17 21:22:47";https://doi.org/10.5281/zenodo.7185816
pubsum;156418;;"Final Report Summary - BRAINPOOL (BRinging Alternative INdicators into POLicy)";283024_PS;"Executive Summary:Economic growth, on its own, cannot deliver what society now wants: sustainability, social justice and improved well-being. Institutions such as Eurostat, the OECD, the World Bank, National Statistical Offices (NSOs) and others, are responding to the desire...";;FP7-ENVIRONMENT;;;;en;en;"2015-02-06 10:00:26";https://cordis.europa.eu/project/id/283024/reporting
pubsum;58318;;"Final Report Summary - PINVIALEG (Portable microfluidic-based device for in situ detection of viable legionella)";262561_PS;"Executive summary:

The objective of PINVIALEG (Portable microfluidic-based device for in situ detection of viable legionella) was to develop a portable microfludic device composed of a filtration and bacteria collection system, a disposable card and a user-friendly readout sy...";;FP7-SME;;;;en;en;"2013-06-17 00:00:00";https://cordis.europa.eu/project/id/262561/reporting
pubsum;264394;;"Periodic Reporting for period 1 - CETOCOEN Excellence (CETOCOEN Excellence)";763677_PS;"Our society is facing numerous challenges related to global changes such as growing populations, availability of food and freshwater sources, chemical pollution, change of the land use, soil degradation and sustainable agriculture, ozone deletion, climate change or loss of...";;H2020-EU.4.a.;;;;en;en;"2019-04-10 14:32:09";https://cordis.europa.eu/project/id/763677/reporting
pubsum;199659;;"Final Report Summary - ISSICEU (Intra-and Inter-Societal Sources of Instability in the Caucasus and EU Opportunities to Respond)";613004_PS;"ISSICEU studied newly emerging and hardly considered sources of stability and instability in the Caucasus, a fragmented and conflict-prone region in the EU neighbourhood. The consortium of 8 universities and think tanks from Azerbaijan, Georgia, Russia, Turkey, Germany and...";;FP7-SSH;;;;en;en;"2017-06-20 14:23:40";https://cordis.europa.eu/project/id/613004/reporting
pubsum;163867;;"Final Report Summary - RINES CONFERENCE (Research and Innovation in the service of Economy and Society EU Neighbourhood and the Black Sea region)";630741_PS;"Executive Summary:The EU is a key global player and among others its International Cooperation/INCO strategy including International Cooperation on Research and Technology has always a key role in the Framework programs. INCO has a numerous of achievements through the last...";;FP7-INCO;;;;en;en;"2015-06-03 10:43:30";https://cordis.europa.eu/project/id/630741/reporting
pubsum;153872;;"Final Report Summary - MYOAGE (Understanding and combating human age-related muscle weakness)";223576_PS;"Ageing is a hot topic due to the changing demography of developed countries that have seen life expectancy reach an all-time high. The percentage of the population made up of people aged over 65 years increased in all European Union (EU) member countries...";;FP7-HEALTH;;;;en;en;"2014-12-12 10:20:09";https://cordis.europa.eu/project/id/223576/reporting
pubsum;56045;;"Final Report Summary - SYMBIOSIS-EU (Scientific sYnergisM of nano-Bio-Info-cOgni Science for an Integrated system to monitor meat quality and Safety during production, storage, and distribution in EU)";211638_PS;"Executive Summary:
The SYMBIOSIS-EU is a European project that brings together 14 beneficiaries from 6 EU countries (plus one each from NZ and US) to study tools that will allow a rapid evaluation of meat quality and safety in comparison with the time consuming microbiological...";;FP7-KBBE;;;;en;en;"2013-04-29 00:02:53";https://cordis.europa.eu/project/id/211638/reporting
programme;707982;;"Invasive alien species";HORIZON_HORIZON-CL6-2024-BIODIV-01-1;"Invasive alien species are one of the five main direct drivers of biodiversity loss. Besides inflicting major damage to nature and the economy, many invasive alien species also facilitate the outbreak and spread of infectious diseases, posing a threat to humans and native...";;;;;;en;en;"2022-12-16 17:59:37";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL6-2024-BIODIV-01-1
programme;705965;;"European partnership for the assessment of risks from chemicals (PARC)";HORIZON_HORIZON-HLTH-2021-ENVHLTH-03-01;"Chemicals risk assessors and managers are faced with data and knowledge gaps and lack of tools and methods, to speed up and prioritise risk assessments and capture risks from existing and emerging substances across regulatory domains. The lack of available or accessible...";;;;;;en;en;"2022-06-20 10:10:09";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-HLTH-2021-ENVHLTH-03-01
brief;429019;;"Pest control with help from space";429019-pest-control-with-help-from-space;"A new robotic system enabled by the Galileo navigation satellite system autonomously detects and treats pests in greenhouse crops, paving the way for higher yields and lower use of pesticides.";"Food and Natural Resources";H2020-EU.2.1.6.,H2020-EU.3.2.1.,H2020-EU.2.1.6.3.,H2020-EU.2.1.6.1.2.;;;;en;de,en,es,fr,it,pl;"2021-02-12 15:54:09";https://cordis.europa.eu/article/id/429019-pest-control-with-help-from-space
brief;413364;;"AX-1 the farmer robot conquers weeds selectively and sustainably";413364-asterix-the-farmer-robot-conquers-weeds-with-biopesticide-without-spraying-interleaved-crops;"Global population growth and climate change are threatening the world’s food supply. An EU-funded biopesticide-spraying robot with an eye for weeds is boosting crop yield sustainably.";"Climate Change and Environment,Food and Natural Resources,Health";H2020-EU.3.,H2020-EU.2.3.,H2020-EU.2.1.;;;;en;de,en,es,fr,it,pl;"2020-01-28 16:48:05";https://cordis.europa.eu/article/id/413364-asterix-the-farmer-robot-conquers-weeds-with-biopesticide-without-spraying-interleaved-crops
brief;413366;;"Decision support tool reduces pesticides, boosts crop performance and yields economic gains";413366-decision-support-tool-reduces-pesticides-boosts-crop-performance-and-yields-economic-gains;"A crop protection approach called integrated pest management (IPM) is complex, and farmers require decision support systems to assist them in making the best choices about plant protection measures. An EU initiative has designed a decision support tool that provides accurate, farm-specific information to farmers on plant protection actions to be performed based on farm conditions.";"Climate Change and Environment,Food and Natural Resources,Health";H2020-EU.3.,H2020-EU.2.3.,H2020-EU.2.1.;;;;en;de,en,es,fr,it,pl;"2020-01-28 16:48:05";https://cordis.europa.eu/article/id/413366-decision-support-tool-reduces-pesticides-boosts-crop-performance-and-yields-economic-gains
pubsum;228242;;"Final Report Summary - HECTOS (Harmonized Evaluation, Certification and Testing of Security Products)";606861_PS;"HECTOS is an EU FP7 security research project exploring the issue that there are very few evaluation and certification procedures for physical security products which are mutually recognised by EU Member States. This leads to fragmentation of the market, as identified in the...";;FP7-SECURITY;;;;en;en;"2018-05-15 10:15:41";https://cordis.europa.eu/project/id/606861/reporting
pubsum;190331;;"Periodic Reporting for period 3 - PAL (Personal Assistant for healthy Lifestyle (PAL))";643783_PS;"The incidence of childhood type 1 diabetes mellitus (T1DM) is rising rapidly, with the number of reported cases doubling every 20 years. Insufficient adherence to the daily diabetes regime has serious outcomes at the short term (hypo or hyper) and at the long term (e.g...";;H2020-EU.3.1.,H2020-EU.3.1.4.;;;;en;en;"2020-02-29 13:45:12";https://cordis.europa.eu/project/id/643783/reporting
pubsum;161246;;"Final Report Summary - ROBOLAW (Regulating Emerging Robotic Technologies in Europe: Robotics facing Law and Ethics)";289092_PS;"Executive Summary:The investigation carried out within the RoboLaw project has focused on the multi-layered interplay between robotics and regulation. The research moves from a request for a legal framework that can accompany the developments of robotics, that comes from the...";;FP7-SIS;;;;en;en;"2015-04-21 18:05:48";https://cordis.europa.eu/project/id/289092/reporting
pubsum;164198;;"Final Report Summary - CREATIVE-B (Coordination of Research e-Infrastructures Activities Toward an International Virtual Environment for Biodiversity)";284441_PS;"Executive Summary:Environmental research infrastructures and more specifically biodiversity research infrastructures have to cooperate around the globe since biodiversity systems and ecosystems are interconnected. As such, the large-scale and global biodiversity research...";;FP7-INFRASTRUCTURES;;;;en;en;"2015-05-22 10:33:18";https://cordis.europa.eu/project/id/284441/reporting
pubsum;56044;;"Final Report Summary - GMSAFOOD (Biomarkers for post market monitoring of short and long-term effects of genetically modified organisms (GMOs) on animal and human health)";211820_PS;"Executive Summary:
The main objective of GMSAFOOD was to establish an approach to identify potential biomarkers for Genetically Modified Organisms (GMOs) after authorisation. The work was organised in 6 experimental and 1 analytic workpackages including:

Molecular analysis of...";;FP7-KBBE;;;;en;en;"2013-04-29 00:02:53";https://cordis.europa.eu/project/id/211820/reporting
project;222013;COMETS;"COllective action Models for Energy Transition and Social Innovation";837722;"There are large knowledge gaps around the governance of the low carbon energy system transition in a smooth and participative way, ensuring that citizens are at the centre of the required fundamental transformation and enabling the full efflorescence of their creative...";;H2020-EU.3.3.,H2020-EU.3.3.6.;"/social sciences/sociology/governance;/engineering and technology/environmental engineering/energy and fuels/renewable energy;/natural sciences/physical sciences/astronomy/planetary sciences/comets;/natural sciences/mathematics/pure mathematics/arithmetics/prime numbers";2019-05-01;2022-04-30;en;en;"2022-04-01 20:58:33";https://cordis.europa.eu/project/id/837722
programme;706086;;"Observing and mapping biodiversity and ecosystems, with particular focus on coastal and marine ecosystems";HORIZON_HORIZON-CL6-2022-BIODIV-01-01;"Better biodiversity observations are needed to assess the health of ecosystems and the impact of measures derived from EU policies, and to feed data into models for the predictions of effects and the development of management measures for the implementation of EU...";;;;;;en;en;"2022-06-20 11:40:01";https://cordis.europa.eu/programme/id/HORIZON_HORIZON-CL6-2022-BIODIV-01-01
resultsPack;422229;;"Mineral Extraction: Securing access to raw materials at minimum environmental and social costs";422229-mineral-extraction;"State-of-the-art minerals extraction technologies developed by EU Horizon 2020-funded research and innovation projects will reinforce the competitiveness of the EU industry and reduce negative environmental and health and safety impacts and risks. Contributing towards meeting ambitious energy and climate targets, the projects featured in this CORDIS Results Pack will help to gain the trust of EU citizens in the mining sector.";"Climate Change and Environment,Industrial Technologies,Food and Natural Resources";;;;;en;de,en,es,fr,it,pl;"2020-09-24 15:50:10";https://cordis.europa.eu/article/id/422229-mineral-extraction
mag;400717;;"Exploration of space: embarking on the final frontier";400717-exploration-of-space-embarking-on-the-final-frontier;;;;;;;en;de,en,es,fr,it,pl;"2011-09-01 00:00:01";https://cordis.europa.eu/article/id/400717-exploration-of-space-embarking-on-the-final-frontier
mag;400722;;"Results Supplement No. 003";400722-results-supplement-no-003;;;;;;;en;de,en,es,fr,it,pl;"2008-04-01 00:00:01";https://cordis.europa.eu/article/id/400722-results-supplement-no-003
brief;422128;;"Investigating how birds adapt to urbanisation";422128-investigating-how-birds-adapt-to-urbanisation;"While urbanisation is associated with biodiversity loss, some species can adapt. Studying birds in rural and urban settings allowed urbanbird to investigate why some species thrive, while others struggle to merely survive.";"Fundamental Research";H2020-EU.1.3.,H2020-EU.1.3.2.;;;;en;de,en,es,fr,it,pl;"2020-09-21 23:56:04";https://cordis.europa.eu/article/id/422128-investigating-how-birds-adapt-to-urbanisation
deliverable;875885;;"Final report on ethical issues for approval";824484_11_DELIV;;;;;;;en;en;"2022-10-11 15:58:08";https://cordis.europa.eu/result/rcn/875885/en
deliverable;875900;;"Results of the policy-society dialogues";824484_18_DELIV;;;;;;;en;en;"2022-10-11 15:58:31";https://cordis.europa.eu/result/rcn/875900/en
deliverable;875993;;"Final version of toolkit";824484_16_DELIV;;;;;;;en;en;"2022-10-11 16:01:00";https://cordis.europa.eu/result/rcn/875993/en
deliverable;875898;;"Insights for the academic community";824484_9_DELIV;;;;;;;en;en;"2022-10-11 15:58:30";https://cordis.europa.eu/result/rcn/875898/en
publication;857431;;"Research is in the air in Valle del Serchio";824484_1476581_PUBLI;;;;;;;en;en;"2022-08-02 18:10:25";https://doi.org/10.1016/j.futures.2022.102906
publication;857433;;"Measuring the Outcomes of a Participatory Research Study: Findings from an Environmental Epidemiological Study in Kaunas City";824484_1476685_PUBLI;;;;;;;en;en;"2022-08-02 18:10:26";https://doi.org/10.3390/su13169368
publication;857425;;"Kauno gyventojų aplinkos ir sveikatos pilotinis tyrimas";824484_1476629_PUBLI;;;;;;;en;en;"2022-08-10 11:53:34";https://doi.org/10.7220/2538-9122.2020
publication;857436;;"“Aria di Ricerca in Valle del Serchio”: apertura in un processo di co-produzione della conoscenza";824484_1477411_PUBLI;;;;;;;en;en;"2022-08-02 18:10:28";https://doi.org/10.26324/sia1.pns
