Collection;"Record Number";"Project acronym";Title;ID;Teaser;"Domains of application";Programmes;"Fields of science";"Project start date";"Project end date";Language;"Available languages";"Last updated";URL
pubsum;240138;;"Final Report Summary - SOURCELEG (Sources of Legitimacy in Global Environmental Governance)";295456_240138_PS;"Reducing greenhouse gas emissions to mitigate climatic changes requires policy-interventions on a large scale that affect virtually every member of society worldwide. Progress in that direction requires a lot of support from the bottom up, that is, by citizens and consumers...";;FP7-IDEAS-ERC;;;;en;en;"2018-10-05 10:02:39";https://cordis.europa.eu/project/id/295456/reporting
pubsum;219061;;"Final Report Summary - STREAMER (Semantics-driven Design through Geo and Building Information Modelling for Energy-efficient Buildings Integrated in Mixed-use Healthcare Districts)";608739_PS;"Both in terms of societal as well as environmental impact, the healthcare buildings sector plays a key role as the world faces demographic and climate changes. Ageing population aged over 60 years will be nearly tripled, leading to major increase in the number of potential...";;FP7-NMP;;;;en;en;"2018-02-26 17:37:08";https://cordis.europa.eu/project/id/608739/reporting
pubsum;181607;;"Final Report Summary - NANOEIS (Nanotechnology Education for Industry and Society)";319054_PS;"NanoEIS studies show that the state of nanotechnology teaching in the EU is not satisfactory. Secondary schools – outside of some islands of good practice – do not teach nanotechnology; despite the fact that their students are all using products depending...";;FP7-NMP;;;;en;en;"2016-04-04 13:13:35";https://cordis.europa.eu/project/id/319054/reporting
pubsum;183790;;"Final Report Summary - OCTIPS (Ovarian Cancer Therapy – Innovative Models Prolong Survival)";279113_PS;"The FP7 EU Project aims at molecularly analyzing recurrent and resistant high grade serous ovarian cancer (HGSOC) by comparing them with their primary counterparts, creating model systems representing HGSOC, defining target molecules and...";;FP7-HEALTH;;;;en;en;"2016-06-03 13:30:31";https://cordis.europa.eu/project/id/279113/reporting
pubsum;47282;;"Final Report Summary - NANO-STRAND (Standardization related to Research and Development for Nanotechnologies)";33167_PS;"Nanoscience and nanotechnologies have huge potential for the EU to improve competitiveness and sustainable development across a wide range of industrial sectors. Nanometrology is a key enabler for the advancement of nanoscience and for development and exploitation of nanotechn...";;FP6-NMP;;;;en;en;"2011-04-14 00:00:00";https://cordis.europa.eu/project/id/33167/reporting
news;125009;;"Faster drug discovery to fight the Zika virus";125009-faster-drug-discovery-to-fight-the-zika-virus;"Using high-performance computing, researchers have demonstrated a breakthrough approach that scales up and accelerates the discovery of novel drugs.";"Digital Economy,Health";;;;;en;de,en,es,fr,it,pl;"2019-04-09 12:51:48";https://cordis.europa.eu/article/id/125009-faster-drug-discovery-to-fight-the-zika-virus
brief;422181;;"Dos and don’ts of data-driven policymaking";422181-dos-and-don-ts-of-data-driven-policymaking;"Public administrations and the private sector are not equally equipped to adopt new technologies. The Big Policy Canvas project has identified possible pathways to even out the odds.";"Digital Economy,Society";H2020-EU.3.6.2.2.,H2020-EU.3.6.;;;;en;de,en,es,fr,it,pl;"2020-09-24 18:18:10";https://cordis.europa.eu/article/id/422181-dos-and-don-ts-of-data-driven-policymaking
resultsPack;422225;;"Private finance for energy efficiency: New solutions for funding Europe’s energy transition";422225-private-finance-for-energy-efficiency-new-solutions-for-funding-europes-energy-transition;"Making European societies and economies more energy-efficient will play a key role in allowing the EU to meet its climate ambitions, create growth and improve well-being, particularly to meet the goal of making the EU carbon-neutral by 2050. Whilst energy efficiency has not always been considered as an attractive investment by the financial sector in the past, this updated Pack features 13 EU-funded projects that have set a new dynamic for accelerating and upscaling private financing of energy efficiency investments across the EU, as well as making such investments much more attractive to investors.";"Climate Change and Environment,Society,Energy";;;;;en;de,en,es,fr,it,pl;"2022-01-10 07:58:10";https://cordis.europa.eu/article/id/422225-private-finance-for-energy-efficiency-new-solutions-for-funding-europes-energy-transition
brief;411526;;"EU regions pilot a circular economy approach to bulky waste management";411526-eu-regions-pilot-a-circular-economy-approach-to-bulky-waste-management;"The URBANREC project is working to improve opportunities for recovering waste stream materials through enhanced management of bulky waste.";"Climate Change and Environment,Society,Energy";H2020-EU.3.5.,H2020-EU.3.5.4.;;;;en;de,en,es,fr,it,pl;"2019-11-18 14:23:21";https://cordis.europa.eu/article/id/411526-eu-regions-pilot-a-circular-economy-approach-to-bulky-waste-management
brief;413317;;"Cities come together to tackle mountains of waste";413317-cities-come-together-to-tackle-mountains-of-waste;"Seven cities from the European Union united to test the best ways to reduce and recycle waste. The work on the Urban_Wins project offers solutions to an emergency situation before it’s too late.";"Climate Change and Environment";H2020-EU.3.5.,H2020-EU.3.5.4.;;;;en;de,en,es,fr,it,pl;"2020-01-24 16:28:25";https://cordis.europa.eu/article/id/413317-cities-come-together-to-tackle-mountains-of-waste
brief;203021;;"Fostering a dialogue on synthetic biology";203021-fostering-a-dialogue-on-synthetic-biology;"New areas of science, such as synthetic biology often cause public concern and require responsible governance. SYNENERGENE has engaged citizens across Europe in thinking about the challenges and opportunities synthetic biology poses.";"Society,Fundamental Research";FP7-SIS;;;;en;de,en,es,fr,it,pl;"2017-09-14 18:19:52";https://cordis.europa.eu/article/id/203021-fostering-a-dialogue-on-synthetic-biology
pubsum;863877;;"Periodic Reporting for period 1 - EuPOLIS (Integrated NBS-based Urban Planning Methodology for Enhancing the Health and Well-being of Citizens: the euPOLIS Approach)";869448_PS;"The euPOLIS project emphasizes on boosting nature-based solutions (NBS), in urban planning, that consider cultural and societal aspects. This methodology has as a major advantage the synergy of people-centered approach, with significant environmental and economic benefits of...";;H2020-EU.3.5.,H2020-EU.3.5.2.;;;;en;en;"2022-09-22 17:41:16";https://cordis.europa.eu/project/id/869448/reporting
pubsum;701742;;"Periodic Reporting for period 1 - CHERRIES (Constructing Healthcare Environments through Responsible Research Innovation and Entrepreneurship Strategies)";872873_PS;"The CHERRIES project aims to open up innovation processes in healthcare in order to improve the fit of developed innovations and to align the expectations of society with the outcome of innovation processes. By including a wide range of stakeholders, that sometimes might not...";;H2020-EU.5.f.,H2020-EU.5.c.;;;;en;en;"2021-08-10 21:22:01";https://cordis.europa.eu/project/id/872873/reporting
pubsum;646302;;"Periodic Reporting for period 1 - Time Machine (Time Machine : Big Data of the Past for the Future of Europe)";820323_PS;"Globalisation, changing demographics and the dominant position of private social media platforms threaten Europe's cultural and democratic values and sense of belonging. These unprecedented transformations compel Europe to intensify its engagement with its past, to facilitate...";;H2020-EU.1.2.,H2020-EU.1.2.3.;;;;en;en;"2020-08-19 16:13:53";https://cordis.europa.eu/project/id/820323/reporting
pubsum;201029;;"Periodic Reporting for period 3 - READ (Recognition and Enrichment of Archival Documents)";674943_PS;"The history of Europe is preserved in it’s archives. Thousands of shelf-kilometres containing billions of documents provide a true picture of everyday life (and struggles) of Europeans citizens from the Middle Ages until today. However these treasures are hard to access:...";;H2020-EU.1.4.1.3.,H2020-EU.1.4.;;;;en;en;"2020-12-10 04:01:08";https://cordis.europa.eu/project/id/674943/reporting
project;92049;"EDSCIENCE 09";"Everyday Science 2009. Researchers and Research in Everyday Life";245017;"The project “Everyday Science” aims to bring the Researchers’ night initiative, for the first time, in the Emilia-Romagna region in the occasion of the next appointment of 2009, foreseen by the European Commission for the 25th of September. The project strategy lays on the re...";;FP7-PEOPLE;;2009-05-01;2009-11-30;en;en;"2017-05-29 19:23:00";https://cordis.europa.eu/project/id/245017
programme;704872;;"Pilot action for the removal of marine plastics and litter";H2020_CE-FNR-09-2020;"The overall goal of this topic is the demonstration of approaches or technologies to improve marine spatial planning and conservation (or even restoration) of coastal ecosystems. More specifically, this topic is for the demonstration of technologies to clean the seafloor and...";;;;;;en;en;"2022-04-13 21:18:03";https://cordis.europa.eu/programme/id/H2020_CE-FNR-09-2020
brief;86876;;"Raising awareness about the health of the planet";86876-raising-awareness-about-the-health-of-the-planet;"Successful awareness campaigns are vital for taking science from the laboratory to society. This is especially true when it comes to environmental matters like climate change.";"Climate Change and Environment";FP7-SPACE;;;;en;de,en,es,fr,it,pl;"2011-08-09 13:00:32";https://cordis.europa.eu/article/id/86876-raising-awareness-about-the-health-of-the-planet
brief;428701;;"Taking the long view in suicide prevention";428701-taking-the-long-view-in-suicide-prevention;"A unique project in Iceland followed 4 000 children to investigate how the social environment affects biological reactions, emotions and behaviour.";Health;H2020-EU.1.1.;;;;en;de,en,es,fr,it,pl;"2020-12-28 16:31:29";https://cordis.europa.eu/article/id/428701-taking-the-long-view-in-suicide-prevention
news;32239;;"Science overtakes sport in Europe!";32239-science-overtakes-sport-in-europe;"Close to 80% of Europeans are interested in science and technological developments, according to a new Eurobarometer survey. For comparison, just 65% claim to be interested in sports news.

'Perhaps a World Cup of science would get even more people round the TV than the footba...";;;;;;en;de,en,es,fr,it,pl;"2010-06-22 00:00:02";https://cordis.europa.eu/article/id/32239-science-overtakes-sport-in-europe
brief;89268;;"Improving the quality of life of the elderly";89268-improving-the-quality-of-life-of-the-elderly;"An EU-funded project integrated researchers in the field of ageing with the upper goal to extend health and improve quality of life for Europe’s elderly population.";"Climate Change and Environment";FP6-LIFESCIHEALTH;;;;en;de,en,es,fr,it,pl;"2012-08-28 15:00:37";https://cordis.europa.eu/article/id/89268-improving-the-quality-of-life-of-the-elderly
brief;86652;;"European scientific research now on YouTube";86652-european-scientific-research-now-on-youtube;"EU-funded media experts distributed short documentaries via the internet to raise awareness of European research.";"Digital Economy";FP7-HEALTH;;;;en;de,en,es,fr,it,pl;"2011-05-17 12:00:16";https://cordis.europa.eu/article/id/86652-european-scientific-research-now-on-youtube
news;128236;;"European Space Sciences Committee issues recommendations for Horizon 2020 Work Programme and EU Space Strategy";128236-european-space-sciences-committee-issues-recommendations-for-horizon-2020-work-programme-and-;"The European Science Foundation’s (ESF) European Space Sciences Committee (ESSC) has issued recommendations and inputs to the consultation process set up by the European Commission on the 2018-2020 Work Programme for Horizon 2020 – SPACE";;;;;;en;en;"2016-07-12 13:48:50";https://cordis.europa.eu/article/id/128236-european-space-sciences-committee-issues-recommendations-for-horizon-2020-work-programme-and-
news;411577;;"SUNRISE initiative (Solar Energy for a Circular Economy) releases its technological roadmap to a clean energy EU";411577-sunrise-initiative-solar-energy-for-a-circular-economy-releases-its-technological-roadmap-to-;"With the release of the technological roadmap, SUNRISE aims at promoting a large-scale research initiative to provide short- and long-term solutions to enable the transition to a circular economy powered by sunlight through the sustainable production of fuels and chemicals.";"Transport and Mobility,Climate Change and Environment,Industrial Technologies,Society,Energy,Fundamental Research";;;;;en;en;"2019-11-19 13:36:06";https://cordis.europa.eu/article/id/411577-sunrise-initiative-solar-energy-for-a-circular-economy-releases-its-technological-roadmap-to-
pubsum;302923;;"Periodic Reporting for period 3 - EQIPD (European Quality In Preclinical Data)";777364_PS;"The pharmaceutical industry, as well as the advance of biomedical science, depend on robust data and scientific rigor for efficient decision making, patent strength and reduced time-to-market, which in turn determines knowledge gain and availability of new treatments to...";;H2020-EU.3.1.,H2020-EU.3.1.7.;;;;en;en;"2022-07-22 13:42:01";https://cordis.europa.eu/project/id/777364/reporting
pubsum;195102;;"Periodic Reporting for period 1 - Nutrigen Service (NUTRIGEN SERVICE: MANAGING HEALTH THROUGH DIETARY NEEDS, VIRTUAL CONSULTATIONS, AND GENETICS)";736337_PS;"The NeedAccording to the World Health Organization (WHO) overweight and obesity are major risk factors for a number of chronic diseases, including diabetes, cardiovascular diseases and cancer. Most of the world's population lives in countries where overweight and obesity kill...";;H2020-EU.3.1.,H2020-EU.3.1.4.,H2020-EU.2.1.1.,H2020-EU.2.3.1.,H2020-EU.3.1.6.;;;;en;en;"2017-02-20 10:16:51";https://cordis.europa.eu/project/id/736337/reporting
pubsum;160935;;"Final Report Summary - FLASH-IT (FaciLitating Access to Socio-economic ResearcH through Information and Communications Technology)";290431_PS;"Executive Summary:The FLASH-IT project has been funded under the 7th Framework Programme of the European Commission within the Socio-economic Science and Humanities theme.The overarching goal of FLASH-IT is to contribute to further and future development of evidence-based...";;FP7-SSH;;;;en;en;"2015-05-04 12:23:10";https://cordis.europa.eu/project/id/290431/reporting
pubsum;140794;;"Final Report Summary - BASYNTHEC (Bacterial Synthetic Minimal Genomes for Biotechnology)";244093_PS;"The main goal of BaSynthec is to develop the computational and experimental methods, which are necessary to modify the non-pathogenic and industrially-important bacterium Bacillus subtilis. These methods are applied to modify B. subtilis in a predetermined and rational way in...";;FP7-KBBE;;;;en;en;"2014-07-08 16:55:09";https://cordis.europa.eu/project/id/244093/reporting
pubsum;156330;;"Periodic Report Summary 1 - ALLOXIDEPV (Novel Composite Oxides by Combinatorial Material Synthesis for Next Generation All-Oxide-Photovoltaics)";309018_PS;"Project Context and Objectives:Energy policies increasingly push for innovative technologies such as solar energy Photovoltaic (PV) conversion devices, to decrease polluting emissions and reduce global climate change. However, despite the constant reduction in the cost of...";;FP7-ENERGY;;;;en;en;"2015-02-10 10:44:23";https://cordis.europa.eu/project/id/309018/reporting
pubsum;58543;;"Final Report Summary - PLASTICISE (Promotion of plasticity as a treatment for neurodegenerative conditions)";223524_PS;"Executive summary:

The overall concept behind the PLASTICISE project is that restoration of the function in neurodegenerative conditions can be achieved through plasticity (the formation of new circuits in the nervous system to bypass lesions). Promoting increased plasticity ...";;FP7-HEALTH;;;;en;en;"2013-09-01 00:02:53";https://cordis.europa.eu/project/id/223524/reporting
project;236284;BRIDGE-BS;"Advancing Black Sea Research and Innovation to Co-Develop Blue Growth within Resilient Ecosystems";101000240;"The Black Sea’s unique ecosystem services are degrading and need to be better managed for the benefit of citizens dependent upon their sustainability. As a critical contribution to the science-based policy needed to preserve the Black Sea ecosystems, BRIDGE-BS proposes a...";;H2020-EU.3.2.3.3.,H2020-EU.3.2.;"/natural sciences/earth and related environmental sciences/environmental sciences/sustainability sciences";2021-06-01;2025-11-30;en;en;"2022-04-27 19:30:20";https://cordis.europa.eu/project/id/101000240
project;79918;MAGGIE;"Major Ageing and Gender Issues in Europe";28571;"The project identifies and analyses indicators of quality of life among the population aged 65+ to reveal gender gaps and their factors. It focuses on changes due to renewal of cohorts. Consideration is taken of cohorts now old (broken into age groups, given the heterogeneity ...";;FP6-CITIZENS;"/social sciences/economics and business/economics/monetary and finances;/medical and health sciences/health sciences/nutrition;/social sciences/economics and business/business and management/employment";2006-09-01;2010-02-28;en;en;"2011-08-05 00:00:00";https://cordis.europa.eu/project/id/28571
brief;422168;;"Novel modular mining equipment supports sustainable and cost-effective mining in Europe";422168-novel-modular-mining-equipment-supports-sustainable-and-cost-effective-mining-in-europe;"Earth is not running out of metallic and semi-metallic resources, but the largest, highest-grade, and shallowest deposits have been depleted. Enhancing the economic feasibility and adoption of lower-impact small-scale mining operations will address market needs and environmental protection while boosting competitiveness.";"Climate Change and Environment,Industrial Technologies,Energy";H2020-EU.3.5.,H2020-EU.3.5.3.;;;;en;de,en,es,fr,it,pl;"2020-09-18 15:30:10";https://cordis.europa.eu/article/id/422168-novel-modular-mining-equipment-supports-sustainable-and-cost-effective-mining-in-europe
brief;92608;;"Publicly accessible research on the water sector";92608-publicly-accessible-research-on-the-water-sector;"An EU-funded project is directing the flow of water research to broader society in order to promote an environmentally conscious and informed citizenry.";"Climate Change and Environment";FP7-ENVIRONMENT;;;;en;de,en,es,fr,it,pl;"2014-04-02 15:35:09";https://cordis.europa.eu/article/id/92608-publicly-accessible-research-on-the-water-sector
brief;422169;;"Reinventing the role of water and waste in mining";422169-reinventing-the-role-of-water-and-waste-in-mining;"Mining operations use large amounts of water and land and produce tailings waste, taking a major toll on the environment. Researchers have developed technologies to help mining companies reduce their water consumption and extract value from their tailings waste.";"Industrial Technologies";H2020-EU.3.5.,H2020-EU.3.5.3.;;;;en;de,en,es,fr,it,pl;"2020-09-18 15:28:07";https://cordis.europa.eu/article/id/422169-reinventing-the-role-of-water-and-waste-in-mining
pubsum;853924;;"Periodic Reporting for period 1 - VIDIS (VIRTUAL CENTRE FOR DISTRIBUTED ATMOSPHERIC SENSING FOR REDUCTION OF POLLUTION PRESSURES)";952433_PS;"Since the adoption of the first EU legislation on ambient air, the process knowledge in atmospheric sciences has increased, the remote and in-situ observing technologies have undergone major developments, and new potent ICT infrastructures have emerged. Low cost sensing...";;H2020-EU.4.b.;;;;en;en;"2022-07-22 18:13:30";https://cordis.europa.eu/project/id/952433/reporting
pubsum;143797;;"Final Report Summary - MINASYS-COE (Micro and Nano Systems Center of Excellence - IMEL/NCSR DEMOKRITOS)";245940_PS;"The project Micro and Nano Systems Centre of Excellence (MiNaSys-CoE) has helped to upgrade the research infrastructure and research portfolio of the Institute of Microelectronics in a way that would enable the Institute to be competitive worldwide in the...";;FP7-REGPOT;;;;en;en;"2014-07-04 09:53:30";https://cordis.europa.eu/project/id/245940/reporting
project;210285;ReSolve;"REnewable SOLVEnts with high performance in application and improved toxicity profile";745450;"The primary aim of ReSolve is to replace the hazardous solvents toluene and N-methyl-2-pyrrolidone (NMP) with safe alternatives derived from non-food carbohydrates. Starting from promising bio-based platform molecules, an effective combination of computational modelling...";;H2020-EU.3.2.,H2020-EU.3.2.6.;"/natural sciences/biological sciences/biochemistry/biomolecules/carbohydrates";2017-06-01;2020-11-30;en;en;"2022-08-18 10:14:24";https://cordis.europa.eu/project/id/745450
news;26524;;"Dissecting the pros and cons of nanotechnologies";26524-dissecting-the-pros-and-cons-of-nanotechnologies;"Will Nanosciences shape future society and how will citizens benefit from it? This was the question put to scientists, policy makers and stakeholders at a Nanocafé on 18 October in Brussels.

Nanotechnology is the manipulation of atoms and molecules at a 'nanoscale' - one nano...";;;;;;en;de,en,es,fr,it,pl;"2006-10-19 00:00:02";https://cordis.europa.eu/article/id/26524-dissecting-the-pros-and-cons-of-nanotechnologies
brief;155981;;"Tackling litter in European seas";155981-tackling-litter-in-european-seas;"Marine litter (ML) is accumulating in European seas because of unsustainable consumption and production models, inadequate waste management and lack of public awareness. An EU initiative addressed these challenges, helping to involve, educate and empower citizens.";Health;FP7-SIS;;;;en;de,en,es,fr,it,pl;"2017-05-02 17:46:49";https://cordis.europa.eu/article/id/155981-tackling-litter-in-european-seas
